,0,1,2,3,4
0,0.5260251012738772,0.6166752019520726,0.4270331534857291,0.36955518664528597,0.8532757229023584
1,0.23117282090726665,0.25198926891425577,0.036252860963992384,0.24758057096694897,0.85618924318857
2,0.17051055191504794,0.2737609166563282,0.48517518278144856,0.7712957770471925,0.1563667583678644
3,0.595835675297379,0.6110735885592096,0.7239039465235022,0.5143939173472188,0.45210997377251594
4,0.2698740315246817,0.6027776727099408,0.3899870973428958,0.7496309801455008,0.5197887122850637
5,0.8745424924920683,0.5303175367875601,0.7161319011751031,0.46571684342320463,0.19076208594952349
6,0.9762161896826603,0.36241080001702,0.9058199206808225,0.889461603463597,0.5176953259438778
7,0.35815622413545456,0.2765638770374357,0.9819777021627029,0.9180464498997207,0.8868439904348505
8,0.14632783191576115,0.20055556968286803,0.9886948937692555,0.09438696955686388,0.7141282032645953
9,0.5965864474696656,0.6506133963477873,0.9356076629952211,0.6917208367455623,0.7955944256986199
10,0.5706127039204363,0.7915596473871273,0.9488598767636679,0.5128355619888716,0.032435896590065516
11,0.9970162276336512,0.04453881775334978,0.41964469330349086,0.5402587175505914,0.07825377421910218
12,0.4953978621859384,0.48372183071498165,0.08463618605004108,0.6852847170193792,0.19421659998470286
13,0.30404388119827164,0.06986819891294882,0.5920084424076097,0.5738720238370192,0.21351408241900516
14,0.8118891925696651,0.508555875063709,0.2659391994008533,0.40389189768983824,0.42934416472851
15,0.362172530120184,0.5967158107401379,0.9968399515197833,0.3439406866715322,0.09502707174062164
16,0.21285910176328227,0.8612505788936035,0.019691034462881563,0.6774439217285545,0.9063321156796608
17,0.5123037624500418,0.6640713017463437,0.3963946924147522,0.11397668602711641,0.693264478052787
18,0.14010605555888223,0.31424134366963097,0.9539385218255588,0.024368858916834824,0.9874761890987882
19,0.3241813141654154,0.5275053777120606,0.6321743503878572,0.7692561685628839,0.2270205013464609
20,0.21515780341874802,0.1560913597655884,0.7156645635311467,0.8658115143057391,0.32479055553445935
21,0.6805622613671196,0.060108461235089616,0.872598492965247,0.05724581566848763,0.5235488735336763
22,0.6169522859108699,0.3477444459711774,0.7392323516855357,0.37928142818862853,0.530799329171124
23,0.1346767964806006,0.5752114811079081,0.11675691326344495,0.5390246660745408,0.7620662927356701
24,0.08520956938530155,0.1824369878416382,0.1530565797931197,0.4463020161894875,0.44747033815130244
25,0.5822800408407669,0.45809248501129674,0.7987581403829657,0.6049073796362482,0.7425872882694815
26,0.1368059486708828,0.671677228699504,0.435964002131079,0.6300114374330982,0.6540186776942428
27,0.4349082368874577,0.4060440147379595,0.7428799339153281,0.5134181057358937,0.5909490444523133
28,0.5288877692980056,0.161224292129157,0.4895859453591802,0.8237203463428826,0.2801448811713122
29,0.32864904119575256,0.9501912457788512,0.3743468265011539,0.057759748432674174,0.220775496862758
30,0.8167136276150544,0.4041505434481585,0.18864937282115513,0.5366184627439408,0.6657024998937077
31,0.3358001095725389,0.1333282855028235,0.8606848803242714,0.3372281557629858,0.5187188808398396
32,0.7845357103550626,0.4758685432368843,0.4793567813852774,0.02827327349140285,0.4160482698405574
33,0.5539798699851625,0.21321733829650147,0.9790699349646118,0.36172049138516793,0.8473222130987563
34,0.7276902927517772,0.9303933608393138,0.6398950308806911,0.5027942728888306,0.08996402154977867
35,0.05151538740454775,0.20805102002402465,0.8391517137246696,0.9931624179461027,0.7223455635416469
36,0.8325155373029037,0.2090621669458549,0.15377662952253335,0.5173934453158939,0.6247417880588342
37,0.5308632916430841,0.40229868271972,0.8011440596229966,0.47577478723522004,0.9305446518474354
38,0.47774974610421017,0.5283840199551809,0.9826150171127216,0.44709915419275725,0.5008398216421285
39,0.9015002685665184,0.12173075653435761,0.7091556479245196,0.702816849950725,0.5380991994348315
40,0.3375136889822957,0.48992362390741295,0.3421096500595394,0.7288934901086325,0.3754614548664631
41,0.36454627052577127,0.8753307076299118,0.15470616715228325,0.6295632564287424,0.8792529761943416
42,0.21152800056675114,0.514520159357112,0.354996514488345,0.36534150476156635,0.04356678027573668
43,0.7845412441258257,0.3936283928822528,0.6766902931850992,0.5239211265483885,0.9169002952616996
44,0.994925540268976,0.9378036882983016,0.8588769762114626,0.5553489683897088,0.9261485434643272
45,0.32373508843168974,0.236267905095483,0.2998435068689286,0.40741056515710994,0.7866208978944914
46,0.0667397772909114,0.911660691692413,0.2339682737090536,0.6503215416350169,0.15484163834999076
47,0.08583535358919636,0.2895222760454679,0.32357145968629086,0.3457506406117459,0.5375084261352032
48,0.566657568443435,0.7381014380353172,0.5930015977951869,0.19094738272892486,0.440139729671591
49,0.10242398457006363,0.9939747664704047,0.44400971539894263,0.33715790940513257,0.8829565782139517
50,0.0819184858740023,0.6692178615571861,0.6421594858934461,0.7919965011103838,0.021745310322764833
