,0,1,2,3,4
0,0.8286195017382711,0.36718482396400975,0.5968178705252924,0.7121252441380334,0.13356653083829662
1,0.11222412442395013,0.531045251079936,0.9068341011460046,0.3159912978165912,0.3419586521273452
2,0.9258858899126116,0.604527642177079,0.7252652848265462,0.8947768056679308,0.7046314283027898
3,0.4669791837264027,0.6698241042353684,0.32125190378566293,0.771666567343342,0.9464718483556313
4,0.891932606278877,0.6933449681696466,0.10924180061867395,0.6252331086367265,0.020384153797228466
5,0.10198931837663838,0.0513930064950483,0.2514185025926501,0.7926601421128819,0.30984443763786784
6,0.06319279289351654,0.9876067234938539,0.07011019589409373,0.7529873996374897,0.5753611995490272
7,0.2649665428595762,0.3501198515521713,0.7797744980374175,0.6369005137338775,0.5960123081309839
8,0.6781119886225216,0.4431823317763435,0.6226813789077981,0.6184648472071331,0.3759245191871817
9,0.1383252653366397,0.4396985324511814,0.6806352429896164,0.2438047333725527,0.23507943207868787
10,0.2914778766687579,0.006094055193793135,0.6094652806568459,0.7095941797324391,0.73702871821707
11,0.21111945043546043,0.6108084742159751,0.022307841319265553,0.6844442187700194,0.13104116807594068
12,0.9977203333919047,0.7223197411438488,0.8784313934706419,0.7953262200399381,0.6628126731749138
13,0.3628775362464587,0.06334237130651266,0.7747966887758329,0.8832921111310268,0.38253134930257915
14,0.8801620033664301,0.6224480647291184,0.9830383496664367,0.6520236710259458,0.049173419514081496
15,0.9150271947717233,0.46047051130186656,0.24547048059986953,0.37173856709483977,0.8563344585675742
16,0.4338184920606708,0.5333192627773761,0.9574631410571454,0.30454836889465253,0.011907277322394938
17,0.8077123293456069,0.8689193602955191,0.4359422967880906,0.22561494174757724,0.0683539656962796
18,0.35531220957694487,0.28344241771568957,0.14895113706231,0.014089746976504336,0.7730912254934761
19,0.1802540789790369,0.5115590591578664,0.06023863702593513,0.6306862901593651,0.8425539687585716
20,0.7734063034937039,0.899933635915914,0.2326034765518804,0.6802566135019404,0.5410798397882903
21,0.9118319103495536,0.906591047906461,0.8290683952012583,0.45701818511840553,0.36681080230515783
22,0.2804268831164909,0.6411282029262825,0.8289796886891916,0.9589214381325012,0.7856415578144809
23,0.3405928791572712,0.9758851543268922,0.3370799253545391,0.8833935570637883,0.5310486775665268
24,0.1435665197355772,0.44211306322793087,0.8755368993318161,0.7979457055010901,0.8087852201308353
25,0.13234746879133785,0.6123437213836337,0.42730518481002233,0.07279024449210292,0.9376140120881298
26,0.027010656697505797,0.8943100726837055,0.4423412014960938,0.9819480116096022,0.819467539139481
27,0.5271957279127155,0.12518973909193554,0.00044366242184668003,0.5043581390702693,0.18029272282466058
28,0.7828643730046421,0.8621425932670201,0.03067794565070725,0.5536192011535421,0.9914045026352104
29,0.4203729784426211,0.5647659384275848,0.9035287008604853,0.8311512332835143,0.8754222994059221
30,0.5228556268809073,0.062081106398786945,0.8465290421810203,0.2879076571388035,0.2895669236553069
31,0.7956613443431633,0.9956054786684985,0.5478453577499559,0.5960087937196654,0.48317774680900616
32,0.16995495461316856,0.885190950362241,0.5222243267389096,0.03935257736151754,0.9821961151480696
33,0.4626779697227883,0.9613484833205357,0.7943024643258304,0.557630380687396,0.16352204895707223
34,0.5325410955390469,0.2522657219880682,0.00166430748440749,0.7118040519469377,0.13782534526919243
35,0.9553441010749564,0.3609551745050741,0.6021853729288301,0.46124116205644217,0.3987544169148134
36,0.32228817013955413,0.5035854730775312,0.5840158943917835,0.8992542842223669,0.5140577334559165
37,0.4383621705820503,0.0625053070928685,0.44224166436456025,0.0714320636183976,0.16263493157868725
38,0.6998040222996111,0.8820812424805714,0.5426792786934591,0.38763787766999236,0.09172094639175776
39,0.2995786631024757,0.4119788859041694,0.45429839666638416,0.0008132584495512685,0.6671787088709994
40,0.0028847047133592207,0.3142650991513729,0.3671123914645291,0.4593800151966745,0.7899199843933392
41,0.7393506684539687,0.6224599221869656,0.2635120213474339,0.9168468201266182,0.21466414424488767
42,0.573857226377996,0.5985587773427014,0.7367703348101433,0.34419729506457775,0.6046417550583805
43,0.39323448686566076,0.7166967250758759,0.4063662756927474,0.0497844657702986,0.6062972844797353
44,0.9807872429859904,0.38443538301094893,0.6070642627724173,0.7893558574660469,0.7461365989627972
45,0.8218233891427341,0.3088583986690874,0.3669378230249878,0.2143184055925348,0.5698137155379456
